Column A,Column B
152297,46795262
152298,14625716
152299,12594464
152300,25221750
152301,80171162
152302,12491746
152303,3000619
152304,15944313
152305,65155574
152306,59409151
152307,57029538
152308,27128837
152309,85697281
152310,59516499
152311,58354469
152312,75754937
152313,76802563
152314,25699688
152315,21770966
152316,59034637
152317,79558641
Order ID,21156573
152318,66090772
152319,51851553
152320,88154819
152321,85535781
152322,47914998
152323,57619990
152324,88727338
152325,45183533
152326,42382448
152327,15446718
152328,56670888
152329,53406122
152330,86351031
152330,62508164
152331,73041592
152332,22707991
152333,18885711
152334,43172922
152335,6821073
152336,47269500
152337,41306475
152338,48450581
152339,69949250
152340,54193427
152341,81449256
152342,23007698
152343,78857653
152344,26069104
152345,44992199
152346,57334697
152347,1650390
152348,25458118
152349,35216809
152350,85613321
152351,72075341
152352,96728113
152353,38895118
152354,80307320
152355,58347790
152356,57611367
152357,48535300
152358,875535
152358,1917757
152359,57617541
152360,99750398
152361,80055853
152362,69295593
152363,61454588
152364,3225351
152365,31152831
152366,59488828
152367,90717034
152368,41614092
152369,90573030
152370,31652012
152371,25404322
152372,91452506
152373,45070290
152374,76839137
152375,51717925
152376,11177235
152377,55836329
152378,57873440
152379,97309377
152380,69486825
152381,61153576
152382,37722999
152383,44821283
"
",8335154
152384,38233310
152385,81562942
152386,41248402
152387,81647086
152388,49215533
152389,68633728
152390,99084484
152391,24217373
152392,69216265
152393,31386997
152394,52018066
152395,70032403
152396,24624832
152397,15120583
152398,18390330
152399,82842970
152400,2649793
152401,70184447
152402,40789433
152403,6074604
152404,42744327
152405,30582579
152406,60987182
152407,24362126
152408,4908537
152409,79774401
152410,52743245
152411,64987144
152412,51086171
152413,40122367
152414,50478515
152415,95024406
152416,73820345
152417,96481248
152418,21190600
152419,10843925
152420,99041954
152421,4160757
152422,52462456
152423,41585979
152424,14664345
152424,66192357
152425,37790895
152426,10769476
152427,54359872
152428,42065754
152429,46392037
152430,75162282
152431,83224939
152432,36868806
152433,7098065
152434,66181993
152435,29580472
"
",9175409
152436,22660738
152437,49890419
152438,63512432
152439,44575455
152440,73958571
152441,44936842
152442,71338153
152443,70168316
152444,37161312
152445,64586205
152446,36936872
152447,29381704
152448,73296622
152449,80702499
152450,22887869
152451,18411277
152452,60879197
152453,71130124
152454,24602411
152455,88975128
152456,82199012
152457,27431301
Order ID,24372187
152458,23220523
152459,51684536
152460,57681080
152460,6051405
152461,78445239
152462,39256228
152463,532443
152464,11294281
152465,49396161
152466,27246325
152467,10061214
152468,17066201
152469,68385108
152470,20962825
152471,78031111
152472,5075298
152472,62501927
152473,69520985
152474,25260691
152475,28377871
152476,81140418
152477,85594170
152478,54899403
152479,52571375
152480,28551959
152481,52006268
152482,98528011
152483,82151637
152484,79204058
152485,8368360
152486,62825504
152487,8701386
152488,21412104
152489,39841005
152490,63424591
152491,9375722
152492,80314677
152493,93473967
152494,72476394
152495,51603228
152496,25729642
152497,66914558
152498,26227521
152499,75314295
152500,1200700
152501,71383173
152502,63990252
152503,2163254
152504,3573942
152505,60659426
152506,63490560
152507,95774819
152508,56490625
152509,41862960
152510,11819829
152511,42405528
152512,37454297
152513,38108708
152514,88201915
152515,74673154
152516,11759064
152517,76265150
152518,99904650
152519,93583452
152520,26441885
152521,17250560
152522,72326101
152523,90514792
152524,17575970
152525,68587106
152526,30733532
152527,89125206
152528,96257701
152529,17054188
152530,85207045
152531,85301776
152532,47921870
152533,59659010
152534,58623921
152535,95854121
152536,81668988
152537,81446415
152538,60297185
152539,11332969
152540,13385018
152541,87205748
152542,31491163
152543,2325530
152544,23443472
152545,84249551
152546,53737644
152547,10675611
152548,83052971
152549,36765943
152550,84198154
152551,48223501
152552,53296891
152553,79997401
152554,89348364
152555,93726952
152556,82588530
152557,15270999
152558,42989847
152559,64104988
152560,63030032
152561,65509801
152562,78201408
152563,43847569
152564,89260440
152565,52844788
152566,23483514
152567,66556576
152568,64484544
152569,51581660
152570,97157032
152571,34793391
152572,94767095
152573,97748042
152574,9153869
152575,49392394
152576,58277405
152577,89634334
152578,83792207
152579,75966340
152580,17230417
152581,81993372
152582,62545445
152583,17070094
152584,47045963
152585,94054917
152586,77157705
152587,28809014
152588,30048740
152589,14999339
152590,74180013
152591,95601178
152592,93607446
152593,92718015
152593,84976279
152594,68446488
152595,6953647
152596,30622937
152597,85939752
152598,99802161
152599,71675801
152600,84657074
152601,64046820
152602,84654485
152603,1399247
152604,39266722
152605,53854546
152606,26303665
152607,73472867
152608,37493390
152609,47009042
152610,9265882
152611,51652585
152612,23257586
152613,2153671
152613,76224484
152614,96126634
152615,77654128
152616,53074904
152617,52214628
152618,87722815
152619,40452442
152620,24729377
152621,52519324
152622,18421418
152623,67923218
152624,95034462
152625,88765465
152626,98980970
152627,7467932
Order ID,21041687
152628,3075693
152629,17124426
152630,63786115
152630,69499824
152631,1770910
152632,67456753
152633,69126508
152634,71294602
152635,61891860
152636,61043864
152637,22176002
152638,93266214
152639,93090598
152640,25419806
152641,10998888
152642,43114311
152643,19850501
152644,70573656
152644,56106028
152645,16913429
152646,8567381
152647,10376545
152648,32750742
152649,9519445
152650,95756355
152651,30436366
152652,78849119
152653,71627238
152654,58448359
152655,16233704
152656,31942901
152657,17267613
152658,41150735
152659,99865760
152660,52307849
152661,17006152
152662,81788537
152663,76548861
152664,52850981
152665,57284726
152666,22321327
152666,83021168
152667,79304683
152668,82825365
152669,94345855
152670,84925844
152671,71605662
152672,77840260
152673,55439962
152674,53712172
152675,29916094
152676,58856658
152677,63663698
152678,21805081
152679,52438583
152680,57627356
152681,44848930
152682,19689299
152683,65465376
152684,47680483
152685,84796509
152686,20627237
152687,33175263
152688,91438642
152689,2110581
152690,98854270
152691,52231403
152692,74610374
152693,55508986
152694,77549799
152695,58152522
152696,34988906
152697,98746486
152698,13300686
152699,30280057
152700,93485164
152701,51289537
152702,83246719
152703,30741666
152704,2262040
152705,57719090
152706,4545116
152707,47936186
152708,47743446
152709,77685251
152710,61880315
152711,6306371
152712,25998413
152713,72013460
152714,3614857
152715,40563532
152716,56826660
152717,39014626
152718,65962030
152719,78687251
152720,82993490
152721,56266876
152722,55592348
152723,98579258
152724,81393375
152725,8030059
152726,88270487
152727,63007779
152727,65297430
152728,23615942
152729,60017474
152730,71734588
152731,45247577
152731,576564
152732,43626180
152733,6515853
152734,40960761
152735,4490816
152736,94547387
152737,96575078
152738,99794011
152739,37760087
152740,93717371
152741,40130867
152742,27597712
152743,66871310
152744,37111127
152745,87251030
152746,27269283
152747,51381921
152748,79625757
152748,9699360
152749,18385738
152750,67792461
152751,30793741
152752,68557608
152753,79838479
152754,13436970
152755,75349975
152756,98533087
152757,26296024
152758,79755249
152759,29436632
152760,9342584
152761,32319273
152762,19479135
152762,97657746
152763,88078850
152764,63817620
152765,44690494
152766,58598238
152767,37413365
152768,28209752
152769,35999962
152770,95042114
152771,65647347
152772,22947075
152773,48666780
152774,16241302
152775,79098189
152776,69462021
152777,32144271
152778,40054492
152779,44543333
152780,81003445
152781,8103938
152782,813407
152783,4695251
152784,2614243
152785,71184494
152786,44574577
152786,25025496
152787,18915941
152788,1289771
152789,97154426
152790,80933780
152791,29627012
152792,38495856
152793,70148421
152794,36793741
152794,73188179
152795,95405286
152796,98885086
152797,29738050
152798,30500954
152799,6233019
152800,54914735
152801,8195989
152801,29703944
152802,58027751
152803,58116252
"
",12488066
152804,292324
152805,46339154
152806,55424308
152807,81176292
152808,71536912
152809,66901171
152810,3757973
152811,42858054
152812,99908691
152813,8907858
152814,99727877
152815,89223641
152816,15636868
152817,26698662
152818,61495951
152819,44876947
152820,39553635
152821,33104656
152822,95868237
152823,22991407
152824,42160755
152825,34683889
152826,23155111
152827,31649087
152828,76296889
152829,66788011
152830,63089047
152831,67917484
152832,6349310
152833,6769654
152834,73175879
152835,63911708
152836,57238507
152837,39559752
152838,5352498
152839,43873561
152840,39061391
152840,20005624
152841,33743616
152842,15054081
152843,43106588
152844,5386624
152845,60521003
152846,89792504
152847,90423278
152848,69660378
152849,57297542
152850,90909958
152851,49632044
152852,82679909
152853,88081942
152854,32922253
152855,44188548
152856,74224767
152857,21329564
152858,13874720
152859,16841656
152860,76075437
152861,66545916
152862,78202508
152863,73979348
152864,17127671
152865,98377026
152866,66066167
152867,71121481
152867,79851252
152868,79404832
152869,62702574
152870,46584974
152871,83566145
152872,8990257
152873,47857108
152874,25402555
152875,11935259
152875,46389661
152876,99287783
152877,34310783
152878,96029165
152879,839251
152880,44485941
152881,26322876
152882,72973988
152882,64794056
152883,55885599
152884,61983068
152885,97483060
152886,48603095
152887,19073937
152888,4471933
152889,79340025
152890,25229587
152891,252049
152892,44052628
152893,26581313
152894,13523601
152895,76996021
152896,51925298
152896,82111090
152897,21423269
152898,51632115
152899,90254117
152900,89763056
152901,39767126
152902,32574082
152903,41899474
152904,84887310
152905,74060866
152906,66822626
152907,41436676
152908,63376165
152909,42092975
152910,26287898
152911,51887252
152912,26170837
152913,36135826
152914,55349666
152915,96401596
152915,71051284
152916,81615243
"
",41924500
152917,22021092
152918,58896567
152919,59744158
152920,79941713
152921,7008303
152922,58448340
152923,62039337
152924,81702238
152925,20413099
152925,48904071
152926,8387192
152927,92985485
152928,27082524
152929,52130329
152930,1135516
152931,29866168
152932,52746581
152933,91129248
152934,86720964
152935,75865244
152936,82105089
152936,23207780
152937,61899815
152938,64711811
152939,28461923
152940,34847519
152941,85949438
152942,39912005
152943,58336624
152944,6919130
152945,80505650
152946,27471340
152947,65346212
152948,93451635
152949,82695696
152950,40428230
152951,87333646
152952,59292377
152952,22722175
152953,57348839
152954,36118590
152955,49989609
152956,96482221
152957,63038400
152958,93054413
152959,50534419
152960,80215714
152961,40088479
152962,40547347
152963,47042519
152964,86511355
152965,59615486
152966,25171179
152967,98524934
152968,18051242
152969,61876955
152970,80616471
152971,68478642
152972,4778813
152973,27786712
152974,13324748
152975,90326401
152976,20996406
152977,26963018
152978,21411813
152979,95278073
152980,94625191
152981,66259492
152982,9764860
152983,46540946
152984,48359446
152985,33532086
152986,86907966
152987,25945689
152988,45485827
152989,30910726
152990,2173085
152991,22962962
152991,46992716
152992,52230672
152993,9307025
152994,20387934
152995,71801906
152996,95245940
152997,13711097
152998,10661554
152999,61766277
153000,42389893
153001,59120354
153002,79259991
153003,19868201
153004,66305337
153005,89550089
153006,84314694
153007,88572283
153008,47255012
153009,22010882
153010,45620625
153011,65769105
153012,2538419
153013,60346522
153014,79469161
153014,72576599
153015,80439428
153016,20700034
153017,43375932
153018,92320162
153019,21370904
153020,91600520
153021,33024299
153022,15671759
153023,63397013
153024,81439818
153025,14416987
153026,17314644
153027,95061131
153028,48301185
153029,92399740
153030,50767986
153031,39148299
153032,62167067
153033,43309588
153033,60590297
153034,1981331
153035,18230496
153036,87706674
153037,52307003
153038,24957625
153039,8774154
153040,56714670
153041,61537900
153042,71786184
153043,830386
153044,45999271
153045,91948631
153046,19932459
153047,40069728
153048,24283417
153049,14341135
153050,81754590
153051,50622137
153052,84181635
153053,35179053
153054,11854385
153055,49262091
153056,56198282
153057,39019916
153058,67614470
153059,57292242
153060,92417226
153061,7349748
153062,71056366
153063,97035547
153064,73214591
153065,84969310
153066,8308400
153067,87767603
153068,55703966
153069,49215413
153070,28469643
153071,58420243
153072,79872795
153073,37548663
153074,34866163
153075,99513410
153076,74680038
153077,23712701
153078,29325400
153079,85867847
153080,80409641
153081,30796788
153082,36885477
153083,33742562
153084,60145305
153085,16341880
153086,90322893
153087,25375465
153088,22681642
153089,91811988
153090,91866217
153091,90919387
153091,69078249
153092,86411555
